0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.092371136,0.03148394,-0.34297845,-0.022189084,0.3549455,0.23247468,0.34247687,-0.2505782,0.16176115,-0.059875477,-0.10281999,-0.051641546,0.28182536,-0.13822018,0.3070049,-0.07651222,-0.010008139,-0.1169724,0.21779023,0.15488352,-0.1684194,-0.16510683,-0.18944763,-0.1869479,-0.621022,-0.23436148,-0.02769795,0.41339242,-0.15310025,0.020100964,-0.35208544,0.29095572,0.021380283,-0.20768733,0.058128603,-0.3324469,0.18043232,0.3237096,-0.267344,-0.16409059,0.27484846,-0.30451563,0.18982336,0.110465415,0.03840824,-0.02872683,0.15524173,-0.1386359,0.16161579,-0.11100193,0.18675366,-0.14337179,0.1703982,0.38264012,0.25376046,-0.27753246,-0.28035727,-0.050089024,0.080251634,0.33158246,0.19723278,0.16321625,-0.022345146,-0.23613186
-0.16052844,0.027122028,-0.11863644,0.2968496,-0.042302936,-0.23734662,-0.04128246,0.31622043,0.21309565,0.4323274,0.3162894,-0.020877434,0.11286101,0.39476812,0.25504845,-0.45078894,0.01719317,-0.41604325,0.17352863,0.00079074386,-0.1768893,-0.04803803,-0.44681185,0.20374076,-0.14050663,0.25665703,-0.097509235,-0.25312284,-0.30612752,-0.15910602,0.028010024,-0.31671184,-0.2680727,-0.05457314,0.30153248,0.032544874,-0.25179243,0.01905877,-0.23605046,-0.31567207,-0.030619888,0.100281544,-0.12208526,0.3420062,-0.40650052,-0.2141139,-0.11719253,0.065253705,-0.296696,-0.26785737,-0.03182697,-0.26319903,0.4679074,-0.15554537,0.10186196,-0.4310968,0.22528829,-0.09210831,0.29831344,-0.14439692,0.17118204,-0.3047546,0.13681367,0.08061461
0.07524569,-0.120955095,0.16992676,-0.15139091,-0.0879937,-0.30887514,-0.2828598,-0.018092474,0.14367327,-0.20619853,-0.29219642,-0.08327661,-0.074132554,-0.32631013,0.002306417,0.29640257,0.0087597715,0.023324875,-0.22135253,-0.041152254,-0.071139954,-0.033850905,0.16570081,0.17676388,-0.03741464,-0.10220335,0.03398371,-0.13859144,0.1724093,0.1531331,0.09798393,-0.1620275,-0.10883756,-0.004348347,0.011079596,0.16698383,0.07971076,-0.3261673,-0.1251702,0.021801002,-0.08816201,0.17321944,0.29322404,0.07172928,-0.0008093819,0.07971206,0.040024906,0.089913934,0.013566041,-0.1721473,0.1975116,-0.10654379,-0.33220634,0.053924818,0.10572756,-0.065326005,0.28047657,0.365709,0.12347603,0.054331187,-0.16000071,0.11524435,0.17204608,0.10457969
0.001970532,-0.28636622,-0.20572512,0.049972933,0.106603645,0.22953723,0.23778453,0.112142794,-0.037725817,-0.03154345,0.25572467,-0.046715915,0.0925479,-0.075303085,-0.41854736,-0.020000326,-0.38856697,-0.07171255,0.038057163,-0.5869824,0.3598256,0.53222317,-0.051286813,0.0439654,0.3256752,0.16907905,0.35507303,-0.1939374,-0.3263302,0.06416038,0.01937665,-0.05702182,-0.244141,-0.08728839,0.18472354,0.18511713,-0.45199734,-0.15043543,0.31178126,-0.1103418,-0.45123798,0.22702356,0.03658457,-0.2970404,-0.067050956,-0.02529331,0.06364298,0.15626578,0.35545355,-0.64700496,-0.41226703,0.4161243,0.06795748,0.10499321,-0.042173952,0.121190675,0.37207225,0.094923645,-0.060516678,0.066728406,-0.39966032,-0.060553145,0.14560099,0.22792476
0.0052524707,-0.3290838,-0.11652941,0.24128498,-0.08281846,-0.19047794,-0.11281622,0.05960551,-0.013224797,0.052328654,0.0766273,0.12911625,-0.20511034,0.08192755,-0.32486883,0.25468364,-0.12826222,-0.11444545,-0.32714683,-0.38406292,0.08243885,0.28715232,-0.14659677,0.17172375,0.5522913,0.13288718,0.37853503,-0.26188478,0.010132033,-0.029762262,0.19427735,0.123503886,-0.39726084,-0.09294285,0.206616,0.16239949,-0.31777227,-0.37341008,0.43563774,0.12659542,-0.40964213,0.3235724,0.053410225,-0.010375678,-0.43296292,-0.09556372,-0.09222092,0.079638176,-0.17365786,-0.2908478,-0.27039227,0.4399623,-0.16360672,-0.03640426,-0.30750346,-0.035093747,0.41941184,0.056242537,-0.015320624,-0.108611524,-0.2841852,0.13409705,0.04390881,0.16148882
-0.07177775,-0.24756578,-0.2591589,-0.14080831,0.17597649,-0.03731909,-0.14292842,-0.1148307,-0.06559647,0.135301,0.27238467,0.13915451,0.32063016,-0.045623798,0.0864962,-0.057571348,0.065528974,-0.23766752,0.02956047,-0.3104707,-0.028446171,0.074246906,-0.040712938,0.215902,0.19054958,0.49467242,0.32053688,-0.085901186,0.1490497,-0.21952797,0.02767544,-0.04648277,-0.31698462,0.1691802,0.33175778,-0.117428035,-0.3393058,0.27421114,-0.13662417,-0.039831124,-0.02536039,-0.14171223,0.04877291,0.11028378,-0.42139527,-0.23991483,-0.025574394,-0.12193586,-0.0043232893,-0.4048293,-0.43773746,-0.0515938,0.09214049,-0.0147037795,0.22353505,-0.12742746,0.050008222,-0.020543126,0.13819711,0.101155624,-0.10494753,0.06660438,0.24546778,0.08408407
-0.2160906,-0.17734976,-0.26430133,0.6324041,-0.5917746,-0.33392113,-0.12783553,0.20765385,0.16698988,0.41945916,-0.1019799,0.07121834,-0.025175894,0.09207196,0.29366153,0.3136303,0.1894461,-0.1477691,-0.43989265,-0.15219986,-0.09995212,0.0010898274,0.17351755,0.6355909,0.06741125,-0.0023663638,-0.15270916,-0.27762738,0.32392794,0.15994635,0.4009656,-0.053523358,-0.15824951,0.2405856,-0.3161836,-0.09019389,-0.18170005,-0.39047232,0.058559276,-0.33031046,-0.46478313,0.23716572,0.020679692,0.3379593,-0.008783148,-0.013688517,0.109499834,0.1801416,0.10124744,0.047343068,-0.26328784,0.0036363222,0.15358956,-0.014885314,0.08578101,0.029871026,0.13709837,0.31591195,0.41430095,-0.18586153,-0.07040283,-0.18720314,0.34168762,-0.15550476
-0.0282361,-0.018788023,-0.18475203,-0.33642614,0.30950192,-0.021083333,-0.004879962,-0.2705238,-0.048337653,-0.37250143,-0.020458933,-0.0034874512,0.34108767,-0.1550863,0.09457144,-0.283776,-0.24615943,0.116003245,0.23469889,-0.06518784,-0.17716955,-0.11684654,-0.11254335,-0.31458494,-0.19810377,-0.11277791,0.30166507,0.15742125,-0.048508212,-0.073153526,-0.21626584,0.10648527,0.063746735,-0.32058784,0.16778022,-0.035559054,0.0033366787,0.15991618,0.22672445,-0.07024086,-0.064921305,-0.15754564,0.25218162,-0.080018654,-0.055914205,0.16260073,0.1314161,0.013719007,0.19359873,-0.30355638,-0.007194071,-0.12350745,-0.10977693,0.0002655487,0.011079695,-0.1919796,0.010407878,0.12054848,-0.19910024,0.060012706,-0.061736684,0.100707024,-0.1222256,-0.0072578937
0.044290368,0.6938192,0.08738678,-0.08921591,0.28163847,-0.32402563,0.21164745,-0.2737371,0.35480514,-0.37138164,0.34631416,-0.24001499,0.16857181,-0.48069087,0.59981745,-0.008584885,-0.19885527,-0.31362316,0.07024279,0.5824384,0.0317249,-0.21375696,-0.37228253,-0.10667564,-0.47797814,0.09071715,0.094143845,0.27948323,-0.3147591,0.27360597,-0.39848045,-0.36889142,0.5195401,0.01869368,-0.06902469,-0.017513324,0.17233962,0.64582163,-0.5070227,-0.30749768,-0.18492019,-0.17309283,0.32295892,-0.15846382,-0.091215014,-0.21929874,-0.3382614,-0.13491991,0.53735113,-0.086503245,0.47067884,-0.17379765,-0.19380018,-0.02894941,0.2806507,-0.3813769,-0.19586204,0.411297,0.51432455,-0.32668743,0.43955502,-0.22220656,0.46058857,-0.2567609
0.18915348,-0.0095605375,0.0020897142,-0.06690091,-0.2968865,-0.26102608,-0.24204768,-0.34927964,0.1176974,-0.31261936,-0.25857642,0.036037266,0.070828006,-0.037111357,-0.018767083,0.110954195,-0.22500856,-0.039811235,-0.12440328,-0.008961798,0.20480046,0.107452884,-0.04581337,0.14364126,-0.12067927,-0.120124325,0.04315404,-0.28901824,0.16827062,0.042112187,0.17894505,0.15239833,0.15469112,-0.25062603,-0.18391612,0.24508347,0.18261656,-0.20391232,0.17093231,-0.10041228,-0.14693864,0.3239575,0.19300951,-0.040644962,0.2338864,0.08897412,-0.11494446,-0.25656825,0.17999442,-0.014049558,0.033349257,-0.0803534,-0.17614102,0.077554576,-0.0525885,0.0048392154,0.18207434,0.36026698,0.18959615,0.21140336,-0.031825036,0.12673834,0.18986316,-0.034095004
