0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.0030006832,-0.11769951,-0.08795885,0.14005539,0.055664737,0.09726952,-0.0666011,-0.2333703,-0.018925948,0.036719173,0.0379624,-0.016490247,-0.080748074,-0.026936322,-0.0113707045,-0.18886313,0.25186145,-0.11179999,-0.06778089,-0.009711429,0.057547327,-0.022316065,0.0087620085,-0.116568595,-0.082928166,0.20947999,-0.04947407,0.025899462,0.019709118,0.034025967,-0.07913585,-0.04163806,0.020139642,-0.010335654,0.027672034,0.09447867,0.0676355,-0.0059201494,-0.097101755,-0.03229304,-0.026639327,0.09826996,-0.024060447,0.1344648,-0.06668854,-0.11064379,-0.036364373,0.12087129,-0.013540995,-0.014465387,0.094321616,-0.18198578,0.17643979,0.017386852,-0.07738325,-0.04807423,0.14980043,-0.038098313,0.077041656,-0.014938714,0.009727195,-0.22399393,-0.20140629,-0.07993803,-0.08904655,-0.06592414,0.046502598,0.09118499,0.1434949,0.060061913,0.007362008,0.12589845,0.012536553,-0.028748732,0.220165,-0.040212903,-0.06688692,-0.11309736,0.14045282,0.04923912,0.14083327,-0.028969806,-0.03508018,-0.1242104,0.027501615,-0.054130413,0.15364215,-0.099278,-0.055148147,0.036870066,-0.26069918,-0.030917102,0.073931545,-0.029764447,-0.043535672,-0.024099756,0.06860479,0.03719143,0.04354402,-0.041216206,0.11180042,0.024642928,0.014564753,0.11603546,0.118055254,0.123766206,0.05625156,-0.06515795,-0.039980534,0.007645003,0.050593562,-0.028056744,-0.0661551,0.034004834,0.050304864,-0.058585737,0.029542081,-0.2025605,-0.07679304,-0.026652288,0.044255346,0.053420886,0.101425216,0.010669145,-0.07601319,-0.00010217721,-0.058504842,0.055520948
-0.088547446,0.07878982,0.13835356,-0.02811742,0.04095768,0.05641142,0.07195403,-0.19274978,0.08291207,0.02436114,-0.14749433,0.0528966,-0.27540985,-0.08919823,0.097762875,-0.16319509,-0.041339964,0.044620432,-0.12933005,-0.03434051,-0.11696699,-0.10074623,-0.11255619,0.06439411,-0.27460924,0.00077622297,0.053125627,0.12004823,-0.11129139,-0.053532254,-0.013745427,-0.26109108,-0.2800869,0.116117485,0.12230586,-0.06242011,0.19271845,-0.073493734,-0.044539373,-0.13699229,0.054046456,-0.12914617,0.12810755,-0.06513613,-0.07399529,-0.028348373,0.08990085,-0.04709982,0.18782064,-0.047768924,-0.037636403,-0.117871836,-0.07949471,0.014013257,0.0062120487,-0.02020416,-0.048298217,0.027926337,0.17810792,-0.10245741,-0.10140473,-0.10470648,0.021400778,-0.013209224,-0.09603087,0.10119949,0.08313689,0.15575452,-0.0031375801,0.056795023,0.19376011,-0.2197811,0.019562934,-0.017033352,0.12140195,0.010154586,0.07893954,0.06595318,-0.018305337,-0.031559546,-0.16155474,-0.09379999,0.0106206285,-0.037021726,-0.15122618,0.106573805,0.105237775,-0.11431177,0.05521476,0.15586747,-0.2627143,-0.09253189,-0.01769781,0.06995856,-0.14501867,0.0758432,-0.08399095,-0.050868426,0.0031736253,-0.015089434,-0.23718214,-0.17725216,-0.008429457,-0.01588815,-0.031583562,0.21391152,0.1253194,0.0016875595,0.139058,-0.048637222,-0.026288914,0.0853264,-0.030397138,0.08202273,-0.028711392,-0.032052893,0.11508339,-0.16244206,-0.28509954,0.1902791,0.028607296,-0.138637,0.17505135,-0.013402289,0.0004305602,0.010885053,-0.03654421,0.055399925
-0.046014093,0.05073287,-0.11826344,0.059123173,-0.15600586,0.011696994,-0.077129886,-0.23619321,-0.11475778,-0.053008452,0.07802062,-0.020749627,0.07865543,-0.014299743,-0.08623284,0.012054234,0.0004938358,0.052584372,-0.012556341,-0.07795984,-0.040761564,0.06264411,-0.015894702,-0.05162304,-0.009815782,0.060289208,0.075888075,-0.0580187,0.12036994,0.019255266,-0.079430185,0.025810622,0.056448847,-0.09152575,0.04868996,-0.18636774,-0.051209986,-0.11199687,0.13216807,0.0350387,0.039040256,0.04500573,-0.050456904,-0.2021688,0.02970791,-0.032049533,0.0024109862,0.042474207,-0.0031368486,-0.0023479664,0.07747029,0.008073907,-0.019662244,-0.0939664,0.0033356384,-0.052231215,-0.014500929,0.011666803,-0.00714045,-0.0071153515,-0.07153817,-0.08261475,-0.035101358,0.051582016,-0.008499116,-0.005098903,-0.080612935,0.03939607,-0.048289537,-0.021167986,0.016630914,-0.18821488,0.12120937,0.10964487,-0.009217022,-0.0673302,0.035487562,0.033581782,-0.031167403,-0.036273826,0.12292466,0.13036898,0.034815986,-0.051548522,0.09107311,-0.089881755,-0.009382203,-0.073064364,0.17293414,-0.1603486,-0.15243296,0.013085167,0.07858871,0.0687436,-0.08864886,-0.0003090161,0.016874958,0.0114773335,-0.15287681,-0.010779998,-0.09810503,0.02487991,0.06580582,-0.18703818,-0.06430492,-0.018757885,-0.16577944,0.02729056,-0.011455456,-0.08903199,0.05136218,-0.008931345,-0.07412999,-0.056492526,0.05096071,-0.0036967304,-0.06049183,-0.061029732,-0.12044886,0.06003759,0.07119133,0.051709592,-0.001088501,0.0836733,0.07270426,-0.058012687,0.08108154,-0.08098418
-0.09824601,0.01801069,0.07186993,0.088548176,-0.048736997,0.046830323,0.047806606,-0.077306665,-0.07920847,-0.06220654,0.1066035,-0.07911012,-0.11842472,0.016920334,0.064836055,-0.13906302,-0.0007839358,0.095896386,-0.008864729,0.15928692,0.21456577,0.038957726,-0.061427247,0.09309732,-0.21237332,0.06863569,0.07642678,0.035593778,-0.053138163,-0.012601925,-0.042181104,0.11525034,-0.19981173,0.12265206,-0.053119212,0.06985978,0.12045585,-0.05436858,0.013178826,-0.19011006,-0.0006542573,0.03812088,0.059890587,0.099195205,-0.03962601,0.02229294,0.061638515,0.018874353,0.11421205,0.036879245,0.014345272,-0.06325692,-0.06543358,0.15298441,0.09192722,0.11148047,-0.05928436,0.06811748,0.11575124,0.04993039,0.025401458,0.058208227,0.09876675,-0.23614328,-0.07811262,-0.015567967,0.041408665,-0.022630785,-0.044717528,-0.059143707,-0.04403896,-0.2053831,-0.05080411,0.037068628,0.04302234,0.097988665,0.08797774,0.034064963,-0.00014132142,-0.13371529,0.14574337,-0.045791697,-0.03575576,-0.06280989,0.08427721,0.047006004,-0.020434411,-0.021305034,-0.050076973,-0.0075169946,0.087623246,-0.051118188,0.040060557,0.047879923,0.009052309,0.069384165,-0.11546181,-0.13570721,0.04498092,0.0102052735,-0.105353996,-0.19312698,0.09547715,0.06005745,-0.24398103,-0.06212817,-0.13961828,-0.022754937,0.06951391,-0.025394136,0.006284906,0.06708527,-0.04910853,0.08113673,0.061418705,-0.058037825,-0.036508225,-0.109519,0.05227141,-0.11083191,0.047313005,-0.057848997,-0.0685301,0.048010062,0.088914424,-0.0055058156,0.07913521,0.016792018
-0.20754342,-0.012359599,-0.07726169,-0.12275395,-0.16995966,-0.013661179,0.08421556,-0.16192782,-0.026699299,-0.18963501,-0.012308714,-0.049857773,-0.29160142,-0.12773111,-0.0927901,-0.09874828,-0.09934372,-0.049953222,-0.17924266,0.019288115,-0.09260305,-0.045302548,-0.045816496,0.05749082,-0.11412778,-0.0733247,-0.053503823,-0.021796536,-0.022728177,0.08049142,0.054363962,-0.11721342,-0.20699407,0.11611478,0.016630918,-0.14267707,0.094489954,0.12755126,0.011504809,-0.04101824,0.13922241,-0.034881543,-0.0064575067,0.08162945,0.18992639,-0.0003156964,-0.014169469,-0.04322468,0.16612771,0.09877236,-0.20428877,-0.17690958,0.017520996,-0.110582754,0.14909162,0.053111847,-0.0051567117,0.07091974,0.28965077,-0.03207402,0.16736531,0.026942238,-0.017666284,-0.08784693,-0.15150706,-0.0007198606,0.14869188,0.13761646,-0.020223958,0.11956995,-0.1840131,-0.07941974,-0.01127117,-0.18380278,-0.0590616,-0.118662566,0.057413124,0.009251801,-0.022091115,0.021295004,-0.033827662,-0.09463446,-0.062364195,-0.030412162,-0.015302589,0.105992384,0.13041642,-0.09660074,-0.035775926,0.0727062,0.020297477,-0.05338922,0.14373486,-0.11890456,0.047804315,0.066515915,0.02767411,-0.0045699365,-0.097490735,0.076020256,-0.24056497,-0.0060650655,0.06877615,0.04751838,0.028762538,-0.04738382,0.052346226,0.13139965,0.057259466,-0.13734639,-0.0205251,-0.043186307,-0.013200208,0.013130887,-0.030897042,0.10386329,0.0021391346,-0.10005595,0.046544947,0.081719,0.10325366,-0.0065132463,-0.010617059,-0.14394683,0.015323769,0.12890846,-0.09055196,0.041387822
-0.31140667,-0.20497085,0.14368345,0.0933073,0.13242061,0.06069004,0.098961405,0.034583036,-0.052188702,-0.027463295,0.0845908,0.05372288,0.13499662,0.10482804,-0.071904264,0.126327,0.1541327,0.041948304,0.06651482,0.008062913,0.098400794,-0.009574889,-0.13122986,-0.030582774,-0.011203848,-0.16189916,0.07392729,0.18377458,-0.15498567,0.19349694,0.07885343,-0.02120906,-0.14426722,-0.009284562,-0.13308181,0.13077322,-0.140415,0.004183495,-0.026608298,0.06879742,0.02656532,-0.09437526,-0.053989876,0.06067841,-0.032359414,0.073938765,-0.0011552338,-0.0017656646,-0.028212493,0.022943055,-0.024891347,0.07514576,-0.13391483,0.035642948,-0.04919997,0.072985016,0.073869854,-0.05955188,0.11356003,0.012352041,0.06830786,0.03292056,0.075314835,0.0020021633,0.004087138,0.002578165,0.14980783,-0.062131163,-0.008913045,0.06579962,-0.103414975,0.067920424,0.020757774,-0.15374987,0.053145308,-0.00051896326,0.29791987,-0.074254654,-0.060797255,-0.03793286,0.15409592,-0.025155513,-0.14531793,0.21993446,0.104914784,-0.13700706,-0.0022223424,-0.060101394,-0.11653415,0.1432666,0.10621496,-0.09902665,0.22323982,0.15436679,0.026655758,0.06624441,0.04621994,-0.18631819,-0.025853103,-0.10551376,0.25680694,-0.032833647,0.09721468,0.14004913,-0.22423145,0.05870671,0.04006376,0.16279407,0.05014776,0.12962165,-0.14919586,-0.11484951,-0.11062176,0.0018375433,-0.06901488,-0.07406079,-0.012672338,-0.09742038,0.022758983,-0.03567521,0.023111863,0.07918682,0.030987002,-0.106595024,0.022890197,0.14299816,0.029546088,-0.23750837
-0.031261034,0.023120545,0.0847074,-0.030944021,0.060375486,-0.03596404,0.10907168,-0.13368697,-0.21738374,0.036859572,0.0044202544,-0.13467094,0.04295733,0.14630407,-0.12870114,-0.1528546,0.06406017,-0.15243442,-0.0015055495,-0.1563584,-0.016079657,0.07426422,-0.09985202,0.034181632,0.043701846,-0.010663189,-0.013317131,-0.029548174,-0.19781347,0.054153424,-0.02008666,-0.21770242,-0.14477158,0.036553435,0.13294166,-0.07508686,0.058733862,-0.071350574,0.013370765,0.010459955,-0.067911886,0.20299777,-0.08047758,-0.06362353,0.15419629,-0.085651375,0.13018303,-0.262046,-0.104850575,0.04489778,-0.051059984,-0.10062161,0.16137542,0.0010246456,-0.04072255,0.03166223,0.0056976182,0.084785946,0.21861666,-0.22486964,-0.15313664,-0.009350665,0.029406838,-0.06854204,-0.027515922,0.05593451,0.13945144,-0.02396156,0.051351387,0.032067653,-0.095339365,0.09573757,0.10264201,-0.0587624,0.04224236,-0.11600706,0.09928635,0.0860662,-0.11611076,0.15680388,0.07597574,0.08435193,0.009868596,0.08263148,0.1823491,-0.11223403,0.13864815,-0.13120532,0.05589537,0.15542062,-0.04749296,0.04688052,0.054562915,-0.028273769,0.06505498,0.15365937,0.05541685,-0.048514806,-0.09863064,-0.09198962,0.030385291,-0.11437435,0.023420732,0.043473028,0.050488472,0.2027501,-0.094166055,0.12879415,0.02105997,-0.007784594,0.03730211,-0.11457272,0.006303619,-0.0584143,-0.032124218,-0.2715876,0.16071618,0.014146525,-0.03804041,-0.06305294,-0.05557444,-0.019195693,-0.12992744,-0.1319992,0.048329167,0.35091853,-0.16541472,-0.09262601
-0.10005321,-0.04511029,-0.0250703,0.07537019,0.0278585,0.1224135,-0.08228517,-0.020711679,-0.026427578,0.03293725,0.034659088,0.082449436,-0.0045831455,0.1194318,0.016413199,0.036822982,0.15298517,0.008104678,-0.02636035,0.15105513,0.11986255,0.11386659,-0.023071123,-0.08870464,0.011213318,0.12997985,-0.061536502,-0.04766366,-0.023033947,0.006372325,0.043276813,0.061351042,0.026072875,0.071072556,-0.030412773,-0.06968608,0.042861976,0.13050382,0.12250697,-0.107689835,0.044019353,0.1352896,-0.087353766,0.0021997772,0.004070565,0.009972417,0.11196035,0.07707615,-0.08774804,0.02833617,-0.04159249,0.098410316,0.1580403,-0.068466604,-0.054967545,-0.08282627,0.09207499,-0.18056118,0.024293492,-0.014996222,-0.019073125,0.10275149,-0.13033934,0.009607902,0.0187304,0.030091083,-0.07830484,0.15396985,-0.14468595,-0.09511696,-0.13778986,-0.008343379,-0.035463862,-0.08625518,0.11882801,-0.020993847,0.016138451,0.0027235774,-0.06362523,-0.060775995,0.17876944,0.020571262,0.06303935,0.025944695,0.08133855,-0.042791586,0.15704064,-0.20839679,-0.116745174,0.050126597,-0.0044670487,-0.05644319,0.07383363,0.06691087,0.017844964,0.0666421,0.1571205,-0.0218342,-0.032796703,-0.07690325,-0.02401654,-0.0907132,-0.091943406,0.059005536,-0.06657293,-0.040221076,0.044338126,0.08437427,-0.26677057,-0.08981843,-0.03470948,0.081709266,-0.00014748728,-0.016968274,0.22977947,-0.0953859,-0.13649556,0.031090725,0.046124954,-0.06384167,0.10965425,-0.018841384,-0.017292915,0.052311562,-0.024154205,0.0015449899,-0.10918665,-0.16796605
-0.029712597,0.05696088,-0.16127929,0.12505218,0.0941631,0.05911483,0.08973854,-0.060623307,0.058956772,0.15014389,-0.035918016,0.055437054,0.080798276,0.15670367,0.0017514316,0.013673132,0.12537123,-0.09334362,-0.018171998,-0.1422343,0.13414693,0.14693867,-0.14909028,0.0033041611,0.22915219,-0.04293676,-0.06953335,-0.09954973,-0.096057,-0.029609106,-0.076269075,-0.23001944,0.09916434,-0.02744221,0.12651877,0.15601915,-0.028719405,-0.10795133,-0.04288703,-0.09069425,-0.23612522,-0.021221494,0.11444653,0.076543495,0.0138846915,-0.08528754,0.046527434,-0.060644723,-0.16357549,-0.23514909,0.17664556,-0.05906944,0.15570885,0.10611096,0.04535594,-0.13496636,-0.18148336,-0.022333656,0.016922457,0.101952374,0.11249554,-0.024901763,0.078097396,0.24348304,0.03219739,-0.009451627,0.1896064,-0.16065386,0.17423521,0.13730505,-0.001680059,0.053941086,0.10071615,-0.1575159,-0.009352417,-0.12414688,0.026258549,0.024309361,-0.008535209,0.21187498,-0.07277666,0.07299394,-0.10841447,0.047443938,-0.085569926,-0.09832358,-0.13649209,-0.07287058,0.059434656,0.0879593,0.03255736,0.08330224,-0.14550997,0.13585542,0.017286371,-0.13982593,0.06241517,-0.008094169,0.04420203,-0.05488237,-0.09657591,0.07924709,-0.045112014,-0.10998614,0.037903607,-0.07534263,-0.072276026,-0.0110258255,0.09940125,0.030764433,0.21182476,-0.02568544,-0.17454652,0.23117334,0.13933544,0.17282885,0.027266648,-0.09717449,-0.04196099,0.09254866,0.027091539,0.061678037,0.14873305,0.102804966,-0.08917314,0.029813057,-0.07060718,0.109481595
-0.0087513365,0.05053771,-0.014501805,0.005908885,0.014805894,-0.0056687673,0.010775072,0.0020363075,-0.02220534,0.024576075,-0.016831454,0.029126892,0.033960693,-0.010635899,-0.05598435,0.009208821,-0.025002757,0.061805326,0.003690532,0.015678221,-0.055988267,0.019607443,-0.050033405,0.015316156,0.03688362,0.017132422,-0.018987484,0.013591492,0.04552925,0.019075615,0.006513596,-0.029734034,-0.01178746,0.03425354,-0.020750092,-0.008972031,-0.058370113,-0.031247785,0.010097882,0.033498034,0.023068752,-0.042430278,-0.035047513,0.024404207,0.042736053,-0.057882454,-0.00251195,-0.0031276841,0.038314894,0.042000122,-0.016431844,-0.027057879,-0.012093723,0.0013010381,0.03677547,0.023794953,-0.033582408,0.023296976,0.02213201,0.009451735,0.018605173,-0.059477605,-0.031385507,0.018568514,0.03546535,-0.028832275,-0.042693097,-0.050708577,-0.046755467,0.0050324677,-0.04605367,0.0007346968,-0.032092776,0.037760783,0.030360457,-0.037192464,0.0034966557,-0.028112354,-0.03555303,0.009079919,0.02566756,0.004837029,-0.016064242,0.047072165,0.030608518,0.04789369,0.0034034378,-0.06705708,0.015517915,-0.041978,-0.034374543,-0.002493555,-0.04831607,-0.036631674,-0.024595363,0.038188353,-0.006622198,-0.047604308,0.027605219,0.010096019,-0.014131204,0.017847205,-0.016137475,0.032609455,0.0183802,0.008979277,0.0015787986,0.0052614305,-0.0063411347,-0.041868668,0.05177934,-0.023305668,-0.044236258,-0.012929866,-0.03692539,0.06973318,-0.03905137,-0.027137931,-0.045582615,-0.014510457,-0.052886356,0.015025498,-0.014941326,-0.012078249,0.04635263,0.055175632,0.05799013,0.005868198
